loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,name,pan_card,loan_returned,trustworthiness_score,education_enc,self_employed_enc,loan_status_enc
3543,1,Graduate,No,6500000.0,23400000.0,2,672,5000000.0,10400000.0,16700000.0,7600000.0,Approved,Isha Singh,YFBYV2859U,,50,1.0,0.0,1
3544,3,Not Graduate,No,3500000.0,13700000.0,4,439,5200000.0,2800000.0,13000000.0,4400000.0,Approved,Vikas Agarwal,YABNK2467G,,50,0.0,0.0,1
3545,2,Not Graduate,Yes,8200000.0,19600000.0,16,636,11500000.0,2300000.0,28800000.0,10700000.0,Approved,Amit Agarwal,WPIOD5158M,,50,0.0,1.0,1
3546,0,Not Graduate,Yes,2000000.0,6000000.0,14,393,1500000.0,1400000.0,5900000.0,2900000.0,Rejected,Anjali Agarwal,EYNPT9805O,,50,0.0,1.0,0
3547,5,Not Graduate,No,2700000.0,8200000.0,2,848,7000000.0,1000000.0,6200000.0,1500000.0,Approved,Ankit Bansal,LDIAP1726E,,50,0.0,0.0,1
3548,0,Graduate,Yes,5300000.0,17600000.0,4,790,2000000.0,10200000.0,19700000.0,7700000.0,Approved,Meera Mehta,NNDMR1573S,,50,1.0,1.0,1
3549,2,Not Graduate,No,9900000.0,19900000.0,6,312,21400000.0,2200000.0,31400000.0,11000000.0,Rejected,Amit Agarwal,UFKXT6968R,,50,0.0,0.0,0
3550,2,Not Graduate,Yes,5000000.0,19500000.0,14,775,3100000.0,4700000.0,9900000.0,6500000.0,Approved,Riya Bansal,CRLHJ3112V,,50,0.0,1.0,1
3551,2,Not Graduate,No,9100000.0,18600000.0,20,403,18400000.0,11700000.0,20300000.0,9200000.0,Rejected,Manish Kumar,WFGGE8288E,,50,0.0,0.0,0
3552,3,Not Graduate,Yes,7600000.0,26400000.0,14,867,9200000.0,700000.0,27900000.0,7400000.0,Approved,Pooja Kapoor,OEOWW3835S,,50,0.0,1.0,1
3553,0,Graduate,No,5200000.0,17800000.0,18,558,8300000.0,5400000.0,13000000.0,3100000.0,Approved,Sneha Kumar,LTOQW8560R,,50,1.0,0.0,1
3554,5,Graduate,No,1800000.0,6000000.0,4,548,1400000.0,2400000.0,6500000.0,2600000.0,Approved,Riya Agarwal,LMAQJ0597X,,50,1.0,0.0,1
3555,0,Not Graduate,No,7300000.0,28200000.0,16,486,15300000.0,8800000.0,16400000.0,7700000.0,Rejected,Rakesh Gupta,KLBQT2148P,,50,0.0,0.0,0
3556,4,Graduate,No,3200000.0,11600000.0,6,635,3300000.0,4600000.0,6500000.0,3900000.0,Approved,Anjali Malhotra,BHSEN2397O,,50,1.0,0.0,1
3557,5,Graduate,No,5200000.0,20700000.0,2,538,3200000.0,2000000.0,14600000.0,3600000.0,Approved,Rohit Verma,NXLUK6434S,,50,1.0,0.0,1
3558,4,Not Graduate,No,7100000.0,28200000.0,14,496,6300000.0,10900000.0,27700000.0,4600000.0,Rejected,Meera Mehta,FPQOM6150W,,50,0.0,0.0,0
3559,4,Graduate,Yes,1400000.0,4800000.0,6,411,1400000.0,300000.0,4400000.0,1600000.0,Rejected,Vikas Bansal,DVEFA2259S,,50,1.0,1.0,0
3560,4,Not Graduate,No,2700000.0,10700000.0,6,857,7400000.0,4200000.0,8200000.0,2800000.0,Approved,Rahul Gupta,RGTAY6641E,,50,0.0,0.0,1
3561,5,Graduate,Yes,6500000.0,18100000.0,10,360,15700000.0,10600000.0,20200000.0,6100000.0,Rejected,Kavita Bansal,PNHPG0862I,,50,1.0,1.0,0
3562,4,Graduate,No,9300000.0,35900000.0,18,461,9800000.0,12700000.0,26200000.0,11400000.0,Rejected,Riya Mehta,BDJJF9035M,,50,1.0,0.0,0
3563,0,Graduate,Yes,6700000.0,14900000.0,16,638,3300000.0,6900000.0,22300000.0,8100000.0,Approved,Ankit Mehta,XVTQW2101C,,50,1.0,1.0,1
3564,5,Graduate,No,6800000.0,19300000.0,6,865,12100000.0,100000.0,22900000.0,9000000.0,Approved,Kavita Kumar,EBJBK0473Z,,50,1.0,0.0,1
3565,5,Not Graduate,No,5600000.0,13600000.0,4,449,5900000.0,5700000.0,18800000.0,4300000.0,Rejected,Neha Bansal,YQCAC9940F,,50,0.0,0.0,0
3566,1,Not Graduate,Yes,1900000.0,4700000.0,2,870,4700000.0,2300000.0,3900000.0,2300000.0,Approved,Nikhil Verma,NGSPP4559N,,50,0.0,1.0,1
3567,5,Not Graduate,No,8400000.0,19500000.0,6,815,5300000.0,2500000.0,24000000.0,7200000.0,Approved,Riya Agarwal,PLTVQ4233M,,50,0.0,0.0,1
3568,2,Not Graduate,Yes,2500000.0,7200000.0,16,454,4200000.0,1000000.0,7100000.0,2100000.0,Rejected,Rohit Malhotra,KOABS3684G,,50,0.0,1.0,0
3569,1,Not Graduate,Yes,2900000.0,9900000.0,18,783,1300000.0,100000.0,11000000.0,2600000.0,Approved,Priya Kumar,RTJIL9683O,,50,0.0,1.0,1
3570,3,Graduate,Yes,3200000.0,7400000.0,2,543,3600000.0,4500000.0,11200000.0,4600000.0,Rejected,Anjali Kapoor,WRFQT3772X,,50,1.0,1.0,0
3571,4,Not Graduate,Yes,3000000.0,10900000.0,2,786,7600000.0,3300000.0,8000000.0,3200000.0,Approved,Pooja Kapoor,RFYOI9791X,,50,0.0,1.0,1
3572,3,Graduate,Yes,800000.0,2500000.0,20,395,1500000.0,300000.0,1600000.0,500000.0,Rejected,Rahul Sharma,EWHSO6159V,,50,1.0,1.0,0
3573,2,Not Graduate,Yes,400000.0,1300000.0,2,885,200000.0,300000.0,1100000.0,500000.0,Approved,Ankit Kumar,RLZGK9820P,,50,0.0,1.0,1
3574,2,Not Graduate,No,4400000.0,10600000.0,20,488,10800000.0,2400000.0,13200000.0,4600000.0,Rejected,Meera Gupta,FRHDD5655D,,50,0.0,0.0,0
3575,2,Not Graduate,Yes,8700000.0,19900000.0,10,829,7500000.0,10500000.0,20200000.0,8400000.0,Approved,Suresh Bansal,LQTRG1597C,,50,0.0,1.0,1
3576,4,Not Graduate,No,7400000.0,15400000.0,6,677,22000000.0,13500000.0,28900000.0,7400000.0,Approved,Rakesh Agarwal,DUZVH2496Q,,50,0.0,0.0,1
3577,4,Not Graduate,Yes,5700000.0,14400000.0,12,645,14500000.0,8600000.0,12900000.0,4700000.0,Approved,Neha Gupta,SOJJA5711Q,,50,0.0,1.0,1
3578,5,Not Graduate,Yes,9700000.0,27600000.0,10,788,9400000.0,3100000.0,31800000.0,10600000.0,Approved,Arjun Verma,YQCIU2532K,,50,0.0,1.0,1
3579,2,Not Graduate,No,7000000.0,22400000.0,6,649,12200000.0,9900000.0,17800000.0,8900000.0,Approved,Rahul Malhotra,SHPGE5887H,,50,0.0,0.0,1
3580,2,Not Graduate,No,8900000.0,23100000.0,4,519,22800000.0,500000.0,25200000.0,4700000.0,Rejected,Arjun Gupta,NJVIA6925S,,50,0.0,0.0,0
3581,3,Graduate,Yes,3100000.0,11200000.0,14,772,3400000.0,5800000.0,8300000.0,2100000.0,Approved,Arjun Kumar,PDXPO1993D,,50,1.0,1.0,1
3582,4,Graduate,No,2200000.0,6100000.0,12,330,5500000.0,2900000.0,5000000.0,2200000.0,Rejected,Manish Malhotra,JSQKG8325X,,50,1.0,0.0,0
3583,5,Not Graduate,Yes,7100000.0,21500000.0,4,557,8900000.0,8000000.0,26400000.0,4000000.0,Approved,Rakesh Kapoor,ISZAS9000J,,50,0.0,1.0,1
3584,4,Graduate,Yes,8200000.0,19000000.0,6,334,24500000.0,6800000.0,28600000.0,10200000.0,Rejected,Meera Bansal,DOBGR8519L,,50,1.0,1.0,0
3585,3,Graduate,Yes,9800000.0,28400000.0,12,487,8900000.0,15400000.0,30800000.0,11100000.0,Rejected,Vikas Singh,YFHIP5735A,,50,1.0,1.0,0
3586,2,Graduate,Yes,3900000.0,9700000.0,8,539,4400000.0,7600000.0,7900000.0,5100000.0,Rejected,Isha Mehta,NBLSQ9870Y,,50,1.0,1.0,0
3587,2,Graduate,Yes,2200000.0,8100000.0,8,710,500000.0,2900000.0,7300000.0,1000000.0,Approved,Nikhil Bansal,VTIAD2537N,,50,1.0,1.0,1
3588,5,Not Graduate,Yes,600000.0,1700000.0,20,879,1100000.0,100000.0,2300000.0,700000.0,Approved,Priya Verma,KHUMB6247T,,50,0.0,1.0,1
3589,4,Not Graduate,Yes,6900000.0,22000000.0,10,512,6100000.0,9100000.0,20600000.0,3900000.0,Rejected,Vikas Sharma,JITQN6999D,,50,0.0,1.0,0
3590,2,Graduate,Yes,7400000.0,27300000.0,18,561,12600000.0,400000.0,27100000.0,9600000.0,Approved,Rakesh Agarwal,AZZTO6030G,,50,1.0,1.0,1
3591,3,Not Graduate,Yes,4000000.0,11600000.0,6,539,5900000.0,2600000.0,12100000.0,4700000.0,Rejected,Meera Singh,QTAPZ6196D,,50,0.0,1.0,0
3592,3,Not Graduate,Yes,700000.0,2000000.0,18,544,800000.0,1300000.0,1500000.0,400000.0,Rejected,Neha Bansal,ZBNVU7757V,,50,0.0,1.0,0
3593,2,Not Graduate,Yes,1900000.0,4600000.0,16,631,3200000.0,2700000.0,4500000.0,2700000.0,Approved,Vikas Bansal,SUBUN3364G,,50,0.0,1.0,1
3594,2,Graduate,No,2200000.0,6800000.0,20,546,4600000.0,200000.0,4500000.0,2200000.0,Rejected,Isha Kumar,JNHQD6541V,,50,1.0,0.0,0
3595,1,Graduate,Yes,2000000.0,5600000.0,14,569,5000000.0,1100000.0,7900000.0,1600000.0,Approved,Rahul Bansal,YRNQP2878R,,50,1.0,1.0,1
3596,4,Not Graduate,No,7400000.0,17900000.0,6,384,13400000.0,12300000.0,22400000.0,4700000.0,Rejected,Amit Kumar,LEQIB0167B,,50,0.0,0.0,0
3597,2,Not Graduate,Yes,2300000.0,9000000.0,6,583,3600000.0,1300000.0,6900000.0,3400000.0,Approved,Arjun Kumar,MMLER1361C,,50,0.0,1.0,1
3598,5,Not Graduate,Yes,4000000.0,15500000.0,12,517,0.0,600000.0,12100000.0,3500000.0,Rejected,Rahul Gupta,JGNPT6329N,,50,0.0,1.0,0
3599,3,Graduate,Yes,1500000.0,5800000.0,18,420,800000.0,1900000.0,4100000.0,1400000.0,Rejected,Sneha Agarwal,TDWVH1035V,,50,1.0,1.0,0
3600,2,Not Graduate,Yes,5200000.0,12900000.0,18,644,400000.0,5000000.0,12000000.0,7500000.0,Approved,Priya Bansal,AAHKQ4152X,,50,0.0,1.0,1
3601,2,Graduate,No,5400000.0,14500000.0,8,349,10800000.0,4800000.0,21100000.0,6600000.0,Rejected,Rohit Gupta,PHSAC3227W,,50,1.0,0.0,0
3602,3,Graduate,No,7700000.0,25300000.0,18,662,3400000.0,11400000.0,19100000.0,9900000.0,Approved,Suresh Mehta,SNWTB9939K,,50,1.0,0.0,1
3603,0,Not Graduate,Yes,1900000.0,6400000.0,20,704,900000.0,3400000.0,5300000.0,1900000.0,Approved,Sneha Agarwal,RTARA3093N,,50,0.0,1.0,1
3604,4,Not Graduate,Yes,6400000.0,15500000.0,2,324,18400000.0,11100000.0,13900000.0,4500000.0,Rejected,Rahul Kapoor,MONYO6671R,,50,0.0,1.0,0
3605,5,Graduate,No,700000.0,1700000.0,18,757,1900000.0,200000.0,2100000.0,600000.0,Approved,Neha Bansal,KRQTK3369W,,50,1.0,0.0,1
3606,3,Graduate,Yes,5800000.0,23000000.0,16,361,6000000.0,10100000.0,23000000.0,2800000.0,Rejected,Suresh Sharma,ZZMHG5766Q,,50,1.0,1.0,0
3607,1,Graduate,No,1800000.0,5400000.0,4,415,4400000.0,2000000.0,5600000.0,1800000.0,Approved,Rakesh Malhotra,GLGTO9601S,,50,1.0,0.0,1
3608,5,Graduate,Yes,4300000.0,13800000.0,18,618,9600000.0,800000.0,14000000.0,2400000.0,Approved,Vikas Malhotra,THWJN8502B,,50,1.0,1.0,1
3609,4,Graduate,No,8000000.0,27100000.0,8,524,16900000.0,10900000.0,25600000.0,8400000.0,Rejected,Priya Singh,DGERL9870K,,50,1.0,0.0,0
3610,0,Not Graduate,No,1100000.0,4100000.0,18,887,400000.0,1300000.0,2600000.0,1300000.0,Approved,Rakesh Kapoor,IHEGG8785P,,50,0.0,0.0,1
3611,2,Not Graduate,Yes,8800000.0,31100000.0,12,729,12300000.0,2400000.0,21900000.0,9400000.0,Approved,Pooja Agarwal,OHKXW1811P,,50,0.0,1.0,1
3612,4,Graduate,No,4800000.0,18600000.0,14,774,10800000.0,5800000.0,12700000.0,6500000.0,Approved,Sneha Malhotra,CIODH5311D,,50,1.0,0.0,1
3613,0,Not Graduate,Yes,200000.0,700000.0,20,724,600000.0,0.0,500000.0,300000.0,Approved,Rahul Kapoor,DUGFK9302O,,50,0.0,1.0,1
3614,5,Graduate,Yes,1400000.0,2700000.0,16,320,900000.0,2500000.0,2700000.0,2000000.0,Rejected,Pooja Kumar,VRJLS8938F,,50,1.0,1.0,0
3615,5,Graduate,No,2500000.0,6400000.0,16,590,3200000.0,3900000.0,5800000.0,3500000.0,Approved,Arjun Kumar,SRUOY6331J,,50,1.0,0.0,1
3616,5,Graduate,No,8100000.0,25300000.0,8,796,15900000.0,12600000.0,21500000.0,7800000.0,Approved,Nikhil Mehta,DMWNS1883W,,50,1.0,0.0,1
3617,0,Graduate,Yes,6100000.0,19200000.0,6,890,13900000.0,5900000.0,16700000.0,7600000.0,Approved,Rohit Malhotra,WTDPX8102U,,50,1.0,1.0,1
3618,0,Not Graduate,Yes,2000000.0,4600000.0,16,651,2100000.0,2400000.0,7200000.0,1600000.0,Approved,Nikhil Sharma,VXNBT4893P,,50,0.0,1.0,1
3619,4,Not Graduate,No,4800000.0,10100000.0,12,634,9200000.0,300000.0,15000000.0,6900000.0,Approved,Nikhil Gupta,EOBLY5988V,,50,0.0,0.0,1
3620,4,Graduate,Yes,900000.0,2800000.0,2,660,1200000.0,1400000.0,2400000.0,900000.0,Approved,Riya Bansal,MXIHI3148A,,50,1.0,1.0,1
3621,4,Not Graduate,No,1300000.0,3500000.0,12,512,3300000.0,1400000.0,3200000.0,700000.0,Rejected,Meera Singh,LJVGP7531D,,50,0.0,0.0,0
3622,4,Not Graduate,Yes,4200000.0,9100000.0,2,900,6700000.0,5300000.0,10900000.0,5900000.0,Approved,Nikhil Singh,ZRUNK2530Y,,50,0.0,1.0,1
3623,2,Graduate,Yes,3300000.0,11100000.0,20,823,4600000.0,1500000.0,11700000.0,2900000.0,Approved,Manish Sharma,HLNLY2692Q,,50,1.0,1.0,1
3624,2,Not Graduate,Yes,8700000.0,28400000.0,12,880,8000000.0,1800000.0,19400000.0,4400000.0,Approved,Arjun Mehta,DPMGD0087L,,50,0.0,1.0,1
3625,1,Not Graduate,Yes,800000.0,2600000.0,2,439,600000.0,0.0,1800000.0,400000.0,Approved,Riya Kapoor,KDKXF1760B,,50,0.0,1.0,1
3626,5,Graduate,Yes,7400000.0,17100000.0,2,441,14700000.0,1600000.0,20600000.0,10800000.0,Rejected,Riya Sharma,BVEVK8384O,,50,1.0,1.0,0
3627,3,Not Graduate,No,6900000.0,18500000.0,6,360,14000000.0,0.0,18800000.0,9600000.0,Rejected,Rohit Verma,ILSEY8765M,,50,0.0,0.0,0
3628,1,Graduate,Yes,8800000.0,33700000.0,14,561,10200000.0,7100000.0,25700000.0,11900000.0,Approved,Arjun Kapoor,FPYLP2040Q,,50,1.0,1.0,1
3629,2,Graduate,Yes,8600000.0,32500000.0,4,758,20900000.0,600000.0,18000000.0,6900000.0,Approved,Anjali Kumar,DVXHN4340N,,50,1.0,1.0,1
3630,2,Graduate,No,5400000.0,20600000.0,18,621,11200000.0,2200000.0,11600000.0,5500000.0,Approved,Riya Sharma,FSILM3924G,,50,1.0,0.0,1
3631,4,Graduate,Yes,2900000.0,5900000.0,18,621,200000.0,3100000.0,8500000.0,3500000.0,Approved,Sneha Malhotra,ISJCY3619M,,50,1.0,1.0,1
3632,3,Graduate,No,9800000.0,21000000.0,12,342,25400000.0,16600000.0,26900000.0,7000000.0,Rejected,Kavita Mehta,SOZDQ0496C,,50,1.0,0.0,0
3633,4,Graduate,No,3300000.0,10800000.0,4,552,4200000.0,900000.0,8600000.0,3300000.0,Approved,Amit Mehta,AOIBU1438N,,50,1.0,0.0,1
3634,0,Not Graduate,No,300000.0,500000.0,18,376,300000.0,0.0,800000.0,300000.0,Rejected,Rakesh Malhotra,PCBOE2456N,,50,0.0,0.0,0
3635,0,Graduate,No,1500000.0,4300000.0,12,801,4400000.0,2200000.0,3300000.0,1100000.0,Approved,Arjun Kapoor,GFCUP7420M,,50,1.0,0.0,1
3636,3,Not Graduate,Yes,5400000.0,16300000.0,4,512,1600000.0,3400000.0,13100000.0,6000000.0,Approved,Shreya Gupta,LVQDW0376E,,50,0.0,1.0,1
3637,0,Graduate,No,6600000.0,15200000.0,18,497,1500000.0,6900000.0,14500000.0,9300000.0,Rejected,Sneha Kumar,MISIH2933N,,50,1.0,0.0,0
3638,0,Graduate,No,5700000.0,17200000.0,8,386,4200000.0,7100000.0,14400000.0,2900000.0,Rejected,Shreya Verma,OYJGC3931Z,,50,1.0,0.0,0
3639,3,Not Graduate,Yes,8500000.0,26100000.0,2,683,6600000.0,10400000.0,24100000.0,5700000.0,Approved,Suresh Mehta,LDEDB2174X,,50,0.0,1.0,1
3640,0,Graduate,No,7400000.0,24100000.0,16,779,800000.0,2900000.0,28900000.0,4900000.0,Approved,Meera Kapoor,VIZKC6986G,,50,1.0,0.0,1
3641,3,Not Graduate,Yes,7800000.0,17700000.0,6,876,15600000.0,15200000.0,25100000.0,10800000.0,Approved,Neha Kumar,KKBPK4273C,,50,0.0,1.0,1
3642,3,Graduate,Yes,7200000.0,16500000.0,18,515,7800000.0,6300000.0,17300000.0,10600000.0,Rejected,Shreya Singh,JFRKD5223O,,50,1.0,1.0,0
3643,2,Not Graduate,No,7600000.0,19300000.0,12,463,5400000.0,1500000.0,16000000.0,9600000.0,Rejected,Priya Bansal,IVZND3020I,,50,0.0,0.0,0
3644,4,Not Graduate,Yes,7000000.0,26700000.0,4,486,10600000.0,12200000.0,18800000.0,6000000.0,Approved,Priya Gupta,MRXEQ0309H,,50,0.0,1.0,1
3645,0,Not Graduate,No,5700000.0,13000000.0,6,328,7800000.0,7500000.0,20700000.0,8200000.0,Rejected,Riya Kapoor,ZQMNI8748R,,50,0.0,0.0,0
3646,2,Not Graduate,No,8200000.0,30600000.0,10,343,9800000.0,11500000.0,16900000.0,7000000.0,Rejected,Anjali Gupta,NHKST5152K,,50,0.0,0.0,0
3647,0,Graduate,Yes,9000000.0,27800000.0,8,712,900000.0,6700000.0,24400000.0,5800000.0,Approved,Meera Verma,NSHIR1896M,,50,1.0,1.0,1
3648,3,Not Graduate,No,3900000.0,11900000.0,6,607,6600000.0,6000000.0,8800000.0,2000000.0,Approved,Kavita Sharma,DOLAD1480Y,,50,0.0,0.0,1
3649,0,Graduate,No,6500000.0,16200000.0,4,812,17200000.0,10700000.0,20200000.0,6200000.0,Approved,Pooja Bansal,SHWTZ9769C,,50,1.0,0.0,1
3650,4,Not Graduate,Yes,2300000.0,7700000.0,16,589,6000000.0,4400000.0,6300000.0,2300000.0,Approved,Neha Singh,UHBGA7417L,,50,0.0,1.0,1
3651,1,Not Graduate,No,5700000.0,21800000.0,18,657,14100000.0,3200000.0,21800000.0,3200000.0,Approved,Nikhil Kapoor,GBAUO4622Y,,50,0.0,0.0,1
3652,4,Not Graduate,No,800000.0,2800000.0,12,453,1500000.0,300000.0,2900000.0,600000.0,Rejected,Rahul Gupta,HMUMM0101V,,50,0.0,0.0,0
3653,4,Not Graduate,Yes,8400000.0,19700000.0,14,889,22400000.0,5800000.0,22000000.0,12100000.0,Approved,Anjali Bansal,NCVIJ5001F,,50,0.0,1.0,1
3654,1,Graduate,Yes,4300000.0,17200000.0,4,564,10400000.0,6600000.0,11500000.0,2200000.0,Approved,Meera Kumar,ESIJW8254B,,50,1.0,1.0,1
3655,1,Not Graduate,Yes,300000.0,900000.0,20,419,800000.0,0.0,600000.0,300000.0,Rejected,Meera Malhotra,UWRCC3491N,,50,0.0,1.0,0
3656,1,Graduate,No,8700000.0,34000000.0,16,663,5400000.0,10700000.0,17800000.0,8100000.0,Approved,Rohit Sharma,CHKSE2156U,,50,1.0,0.0,1
3657,1,Not Graduate,No,4400000.0,12100000.0,4,884,9800000.0,6500000.0,15000000.0,6000000.0,Approved,Arjun Singh,ZSCGK6651Z,,50,0.0,0.0,1
3658,1,Graduate,Yes,5600000.0,16800000.0,16,528,7500000.0,6500000.0,12300000.0,3900000.0,Rejected,Meera Malhotra,OBZXF0270S,,50,1.0,1.0,0
3659,2,Graduate,No,600000.0,1300000.0,12,475,100000.0,1100000.0,2300000.0,600000.0,Rejected,Rohit Verma,ZLEUR3730B,,50,1.0,0.0,0
3660,4,Not Graduate,Yes,2500000.0,5100000.0,20,695,1100000.0,4100000.0,6700000.0,3500000.0,Approved,Amit Singh,GIGCQ1322W,,50,0.0,1.0,1
3661,5,Not Graduate,No,3800000.0,10500000.0,10,759,1800000.0,6700000.0,8100000.0,5300000.0,Approved,Vikas Kapoor,RTMNO0799R,,50,0.0,0.0,1
3662,2,Not Graduate,No,2500000.0,9600000.0,4,636,900000.0,1000000.0,7300000.0,2000000.0,Approved,Suresh Agarwal,NKGZM3718R,,50,0.0,0.0,1
3663,3,Not Graduate,Yes,5500000.0,20400000.0,10,546,10600000.0,8200000.0,13500000.0,4000000.0,Rejected,Amit Bansal,IRSLH6489I,,50,0.0,1.0,0
3664,5,Graduate,Yes,4500000.0,17100000.0,2,639,10600000.0,7500000.0,12000000.0,6500000.0,Approved,Isha Gupta,NYMDN0963S,,50,1.0,1.0,1
3665,4,Not Graduate,No,1900000.0,4000000.0,10,388,500000.0,1400000.0,5600000.0,900000.0,Rejected,Neha Malhotra,HMDVB4468U,,50,0.0,0.0,0
3666,5,Graduate,Yes,6400000.0,20000000.0,12,594,100000.0,2100000.0,16500000.0,5500000.0,Approved,Rakesh Verma,PEYWY0671L,,50,1.0,1.0,1
3667,1,Not Graduate,Yes,3800000.0,11100000.0,6,760,2100000.0,1800000.0,8700000.0,5700000.0,Approved,Rahul Verma,VQFYB4203E,,50,0.0,1.0,1
3668,4,Not Graduate,Yes,6300000.0,16900000.0,16,582,16000000.0,3600000.0,23700000.0,6000000.0,Approved,Suresh Kapoor,LPATS3327E,,50,0.0,1.0,1
3669,3,Not Graduate,No,300000.0,600000.0,6,896,300000.0,400000.0,600000.0,400000.0,Approved,Manish Sharma,XIXFA6765F,,50,0.0,0.0,1
3670,5,Not Graduate,Yes,7100000.0,21800000.0,18,891,7000000.0,0.0,18900000.0,4700000.0,Approved,Neha Verma,IECVC5876F,,50,0.0,1.0,1
3671,2,Not Graduate,Yes,600000.0,1700000.0,2,495,1700000.0,200000.0,1200000.0,500000.0,Rejected,Rohit Agarwal,DTVTI1230K,,50,0.0,1.0,0
3672,3,Graduate,Yes,4400000.0,15300000.0,16,865,1200000.0,8400000.0,15000000.0,3400000.0,Approved,Priya Kumar,LTWUC4965T,,50,1.0,1.0,1
3673,4,Not Graduate,No,7600000.0,20800000.0,12,775,1900000.0,13600000.0,19200000.0,6400000.0,Approved,Rakesh Verma,VOVSV8590W,,50,0.0,0.0,1
3674,5,Graduate,Yes,8700000.0,26400000.0,10,318,11800000.0,2900000.0,23200000.0,9200000.0,Rejected,Kavita Malhotra,FCGTF9237C,,50,1.0,1.0,0
3675,3,Graduate,Yes,5600000.0,12700000.0,12,395,8200000.0,9300000.0,22000000.0,6400000.0,Rejected,Suresh Verma,VYDZC5399S,,50,1.0,1.0,0
3676,4,Not Graduate,No,4100000.0,13100000.0,14,772,11200000.0,4200000.0,10500000.0,3800000.0,Approved,Priya Verma,MQDII1078J,,50,0.0,0.0,1
3677,2,Not Graduate,Yes,7900000.0,16100000.0,18,318,17300000.0,2900000.0,29900000.0,9300000.0,Rejected,Amit Agarwal,PTYMS0241Y,,50,0.0,1.0,0
3678,3,Not Graduate,Yes,5600000.0,20900000.0,14,649,4000000.0,10700000.0,13000000.0,8200000.0,Approved,Sneha Bansal,OJIJM9032C,,50,0.0,1.0,1
3679,3,Not Graduate,No,1200000.0,3100000.0,10,438,1500000.0,2200000.0,3900000.0,1000000.0,Rejected,Isha Kumar,MDNAF8754D,,50,0.0,0.0,0
3680,5,Graduate,No,6900000.0,19700000.0,6,588,9800000.0,7500000.0,17100000.0,7300000.0,Approved,Kavita Bansal,DNHCE3791E,,50,1.0,0.0,1
3681,5,Not Graduate,No,2700000.0,5600000.0,2,815,1100000.0,2000000.0,7100000.0,2600000.0,Approved,Riya Verma,OOMYN9046B,,50,0.0,0.0,1
3682,4,Graduate,Yes,9800000.0,22100000.0,4,364,16800000.0,11100000.0,26500000.0,7300000.0,Rejected,Rakesh Agarwal,TDRBB7133J,,50,1.0,1.0,0
3683,2,Not Graduate,No,9300000.0,32300000.0,4,586,14300000.0,6400000.0,37000000.0,10400000.0,Approved,Shreya Sharma,DYKKL8107Y,,50,0.0,0.0,1
3684,4,Not Graduate,No,6700000.0,25300000.0,12,555,16900000.0,3600000.0,23500000.0,4900000.0,Approved,Rakesh Verma,SXNPJ4920C,,50,0.0,0.0,1
3685,4,Graduate,No,1300000.0,4600000.0,10,312,1800000.0,600000.0,3100000.0,800000.0,Rejected,Priya Gupta,GORKC2722N,,50,1.0,0.0,0
3686,2,Graduate,Yes,7900000.0,17100000.0,16,605,19200000.0,14100000.0,21900000.0,10400000.0,Approved,Rohit Kumar,UHTWE7413J,,50,1.0,1.0,1
3687,5,Not Graduate,No,6700000.0,23200000.0,18,672,1600000.0,6700000.0,20800000.0,5400000.0,Approved,Vikas Gupta,IJQKT9607Z,,50,0.0,0.0,1
3688,2,Not Graduate,Yes,2100000.0,4500000.0,18,591,2500000.0,500000.0,5500000.0,1500000.0,Approved,Isha Mehta,FAMCS8022J,,50,0.0,1.0,1
3689,4,Graduate,Yes,4700000.0,11000000.0,4,321,10100000.0,100000.0,9600000.0,6900000.0,Rejected,Rohit Verma,PWUSO9158Y,,50,1.0,1.0,0
3690,2,Graduate,No,3700000.0,13400000.0,16,393,6400000.0,600000.0,14200000.0,3500000.0,Rejected,Sneha Bansal,FENSE6852E,,50,1.0,0.0,0
3691,0,Graduate,Yes,5800000.0,21800000.0,2,561,4400000.0,7200000.0,15000000.0,4200000.0,Approved,Amit Sharma,HJDVX3923X,,50,1.0,1.0,1
3692,5,Graduate,Yes,2400000.0,6900000.0,20,725,1700000.0,400000.0,8800000.0,2400000.0,Approved,Ankit Singh,RMOWL3590A,,50,1.0,1.0,1
3693,1,Not Graduate,Yes,8100000.0,27600000.0,16,438,1000000.0,10500000.0,32200000.0,8000000.0,Rejected,Neha Sharma,SZTLB3840H,,50,0.0,1.0,0
3694,5,Graduate,Yes,5400000.0,21400000.0,12,399,4000000.0,9700000.0,12400000.0,6800000.0,Rejected,Arjun Kumar,IYRJL9158H,,50,1.0,1.0,0
3695,0,Graduate,No,1400000.0,5400000.0,8,592,4100000.0,400000.0,4300000.0,800000.0,Approved,Nikhil Kumar,RZZJJ8838Q,,50,1.0,0.0,1
3696,2,Not Graduate,No,2500000.0,8600000.0,8,835,2500000.0,4000000.0,7700000.0,1300000.0,Approved,Arjun Mehta,OYFOY0048G,,50,0.0,0.0,1
3697,0,Not Graduate,Yes,1600000.0,5300000.0,4,733,400000.0,2100000.0,5500000.0,1100000.0,Approved,Rohit Mehta,PEADE3767V,,50,0.0,1.0,1
3698,0,Not Graduate,No,3700000.0,10600000.0,20,484,5800000.0,1300000.0,13900000.0,3500000.0,Rejected,Manish Malhotra,KTSWF0970J,,50,0.0,0.0,0
